facility_name,facility_type_code,facility_type,address,city,zip_code,county,latitude,longitude,trauma_center_flag,fips_county_code,is_primary_care,is_hospital,is_emergency_department_proxy,has_valid_coordinates
OASIS SURGERY CENTER,ASC,SURGICAL CLINIC,"5471 KEARNY VILLA RD, SUITE 100",SAN DIEGO,92123,San Diego,32.833476,-117.137313,,6073,False,False,False,True
OCALA COURT,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1412 OCALA CT,CHULA VISTA,91911,San Diego,32.610465,-117.0358785,,6073,False,False,False,True
OCEAN VIEW POST ACUTE,SNF,SKILLED NURSING FACILITY,1980 FELICITA RD,ESCONDIDO,92025,San Diego,33.097518,-117.081882,,6073,False,False,False,True
OCEANSIDE DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,4182 OCEANSIDE BLVD,OCEANSIDE,92056,San Diego,33.208335,-117.2862945,,6073,False,False,False,True
OCEANSIDE FAMILY COUNSELING CENTER,COMTYC,PRIMARY CARE CLINIC,2201 MISSION AVE,OCEANSIDE,92058,San Diego,33.20721,-117.3609405,,6073,True,False,False,True
ODOS HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"7840 EL CAJON BLVD, SUITE 500C",LA MESA,91942,San Diego,32.769064,-117.028969,,6073,False,False,False,True
ONEWELL OF CALIFORNIA LLC,HHA,HOME HEALTH AGENCY,"8745 AERO DR, SUITE 300",SAN DIEGO,92123,San Diego,32.808996,-117.1393875,,6073,False,False,False,True
OPEN ARMS ADULT DAY HEALTHCARE,ADHC,ADULT DAY HEALTH CARE,301 E J ST,CHULA VISTA,91910,San Diego,32.63401008,-117.0516002,,6073,False,False,False,True
OPSAM HEALTH: 2743 HIGHLAND,COMTYC,PRIMARY CARE CLINIC,2743 HIGHLAND AVE,NATIONAL CITY,91950,San Diego,32.66114456,-117.092029,,6073,True,False,False,True
OPSAM HEALTH: 2835 HIGHLAND,COMTYC,PRIMARY CARE CLINIC,2835 HIGHLAND AVE,NATIONAL CITY,91950,San Diego,32.66019869,-117.0916613,,6073,True,False,False,True
OPSAM HEALTH: CITY HEIGHTS,FQHC/COMTYC,PRIMARY CARE CLINIC,"5296 UNIVERSITY AVENUE, SUITE F",SAN DIEGO,92105,San Diego,32.74960026,-117.08333,,6073,False,False,False,True
OPSAM HEALTH: ERMA ROAD,FQHC/COMTYC,PRIMARY CARE CLINIC,"9855 ERMA RD, SUITE 105-106",SAN DIEGO,92131,San Diego,32.91894,-117.114417,,6073,False,False,False,True
OPSAM HEALTH: GRANGER,COMTYC,PRIMARY CARE CLINIC,"2101 GRANGER AVE, SUITE 101A",NATIONAL CITY,91950,San Diego,32.67265971,-117.0738654,,6073,True,False,False,True
OPSAM HEALTH: MIRA MESA 138/140,COMTYC,PRIMARY CARE CLINIC,"10737 CAMINO RUIZ, SUITE 140",SAN DIEGO,92126,San Diego,32.913972,-117.1427715,,6073,True,False,False,True
OPSAM HEALTH: MIRA MESA MEDICAL,COMTYC,PRIMARY CARE CLINIC,"10737 CAMINO RUIZ, SUITE 235",SAN DIEGO,92126,San Diego,32.913972,-117.1427715,,6073,True,False,False,True
OPSAM HEALTH: MOBILE CLINIC 1,COMTYC,PRIMARY CARE CLINIC,1428 HIGHLAND AVE,NATIONAL CITY,91950,San Diego,32.67243103,-117.0966435,,6073,True,False,False,True
OPSAM HEALTH: MOBILE CLINIC 2,COMTYC,PRIMARY CARE CLINIC,1428 HIGHLAND AVE,NATIONAL CITY,91950,San Diego,32.67243,-117.096872,,6073,True,False,False,True
OPSAM HEALTH: RANCHO PENASQUITOS,COMTYC,PRIMARY CARE CLINIC,"9995 CARMEL MOUNTAIN RD, SUITE B10 & B11",SAN DIEGO,92129,San Diego,32.960088,-117.111861,,6073,True,False,False,True
"ORANGE COAST HOSPICE, INC.",HOSPICE,HOSPICE,"1283 E MAIN ST, SUITE 212",EL CAJON,92021,San Diego,32.794623,-116.937153,,6073,False,False,False,True
ORANGE GLEN ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,"2861 E VALLEY PKWY, ROOM 29",ESCONDIDO,92027,San Diego,33.14534417,-117.0359441,,6073,True,False,False,True
ORANGE GLEN HIGH SCHOOL,COMTYC,PRIMARY CARE CLINIC,2200 GLENRIDGE RD,ESCONDIDO,92027,San Diego,33.12808619,-117.0410333,,6073,True,False,False,True
ORIENTE HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,3081 ORIENTE DR,VISTA,92084,San Diego,33.250356,-117.236124,,6073,False,False,False,True
"OTAY LAKES SURGERY CENTER, LLC",ASC,SURGICAL CLINIC,"955 LANE AVE, SUITE 100",CHULA VISTA,91914,San Diego,32.651298,-116.9611875,,6073,False,False,False,True
OUTPATIENT SURGERY CENTER OF LA JOLLA,ASC,SURGICAL CLINIC,4120 LA JOLLA VILLAGE DR,LA JOLLA,92037,San Diego,32.872293,-117.2175435,,6073,False,False,False,True
"PACIFIC POINT HCS, INC.",HHA,HOME HEALTH AGENCY,"6170 CORNERSTONE CT E, SUITE 200 C",SAN DIEGO,92121,San Diego,32.896098,-117.1873035,,6073,False,False,False,True
PACIFIC POINT HOME HEALTH & PALLIATIVE CARE,HHA,HOME HEALTH AGENCY,"6170 CORNERSTONE CT E, SUITE 200B",SAN DIEGO,92121,San Diego,32.896575,-117.187623,,6073,False,False,False,True
PACIFIC POINT HOSPICE & PALLIATIVE CARE,HOSPICE,HOSPICE,"6170 CORNERSTONE CT E, SUITE 200A",SAN DIEGO,92121,San Diego,32.8961,-117.187302,,6073,False,False,False,True
PACIFIC SURGERY CENTER,ASC,SURGICAL CLINIC,3998 VISTA WAY # C106,OCEANSIDE,92056,San Diego,33.18377044,-117.2931375,,6073,False,False,False,True
PACIFIC SURGICAL INSTITUTE OF PAIN MANAGEMENT,ASC,SURGICAL CLINIC,"3703 CAMINO DEL RIO S, SUITE 101",SAN DIEGO,92108,San Diego,32.777694,-117.115065,,6073,False,False,False,True
PACIFIC VILLAS POST ACUTE,SNF,SKILLED NURSING FACILITY,3220 THUNDER DR,OCEANSIDE,92056,San Diego,33.1879722,-117.2881775,,6073,False,False,False,True
PACIFICA HOUSE,HOFA,HOSPICE FACILITY,4411 PARK DR,CARLSBAD,92008,San Diego,33.148449,-117.3259395,,6073,False,False,False,True
"PAIN INTERVENTION THERAPY OF SAN DIEGO, INC.",UNLICEN,OTHER,"2023 W VISTA WAY, SUITE E",VISTA,92083,San Diego,33.185826,-117.2852775,,6073,False,False,False,True
"PALLIATIVE TENDER CARE, INC.",HOSPICE,HOSPICE,"8400 MIRAMAR RD, SUITE 214A",SAN DIEGO,92126,San Diego,32.892093,-117.1400175,,6073,False,False,False,True
PALOMAR FAMILY COUNSELING SERVICES,COMTYC,PRIMARY CARE CLINIC,1002 E GRAND AVE,ESCONDIDO,92025,San Diego,33.126723,-117.068265,,6073,True,False,False,True
PALOMAR HEALTH PALLIATIVE & HOSPICE CARE,HOSPICE,HOSPICE,"365 S RANCHO SANTA FE RD, SUITE 104",SAN MARCOS,92078,San Diego,33.14142,-117.20223,,6073,False,False,False,True
PALOMAR HEIGHTS CARE CENTER,OPT/SP,REHABILITATION CLINIC,1260 E OHIO AVE,ESCONDIDO,92027,San Diego,33.128946,-117.0644085,,6073,False,False,False,True
PALOMAR HEIGHTS POST ACUTE,SNF,SKILLED NURSING FACILITY,1260 E OHIO AVE,ESCONDIDO,92027,San Diego,33.128946,-117.0644085,,6073,False,False,False,True
PALOMAR MEDICAL CENTER,PPSPSCH,OTHER,555 E VALLEY PKWY,ESCONDIDO,92025,San Diego,33.12580904,-117.0762848,,6073,False,True,False,True
PALOMAR MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,2185 CITRACADO PKWY,ESCONDIDO,92029,San Diego,33.122178,-117.120618,LEVEL II,6073,False,True,True,True
PALOMAR MEDICAL CENTER D/P APH,APH,ACUTE PSYCHIATRIC HOSPITAL,555 E VALLEY PKWY,ESCONDIDO,92025,San Diego,33.12580904,-117.0762848,,6073,False,True,False,True
PALOMAR MEDICAL CENTER POWAY,GACH,GENERAL ACUTE CARE HOSPITAL,15615 POMERADO RD,POWAY,92064,San Diego,32.996565,-117.0566505,,6073,False,True,True,True
PALOMAR MEDICAL CENTER POWAY D/P APH,APH,ACUTE PSYCHIATRIC HOSPITAL,15615 POMERADO RD,POWAY,92064,San Diego,32.996565,-117.0566505,,6073,False,True,False,True
PALOMAR REHABILITATION INSTITUTE,GACH,GENERAL ACUTE CARE HOSPITAL,2181 CITRACADO PKWY,ESCONDIDO,92029,San Diego,33.1207883,-117.1224028,,6073,False,True,True,True
PALOMAR SURGICAL CENTER ESCONDIDO,ASC,SURGICAL CLINIC,"2130 CITRACADO PARKWAY, SUITE 100",ESCONDIDO,92029,San Diego,33.11982641,-117.1194545,,6073,False,False,False,True
PALOMAR VISTA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,201 N FIG ST,ESCONDIDO,92025,San Diego,33.12603,-117.0738585,,6073,False,False,False,True
PARADISE VALLEY HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,2575 E 8TH ST,NATIONAL CITY,91950,San Diego,32.684382,-117.0804285,,6073,False,False,False,True
PARADISE VALLEY HOSP D/P APH BAYVIEW BEHAVIORAL HEALTH,APH,ACUTE PSYCHIATRIC HOSPITAL,330 MOSS ST,CHULA VISTA,91911,San Diego,32.617539,-117.071334,,6073,False,True,False,True
PARADISE VALLEY HOSPITAL,GACH,GENERAL ACUTE CARE HOSPITAL,2400 E 4TH ST,NATIONAL CITY,91950,San Diego,32.684337,-117.082593,,6073,False,True,True,True
PARADISE VALLEY HOSPITAL D/P APH,APH,ACUTE PSYCHIATRIC HOSPITAL,2400 E 4TH ST,NATIONAL CITY,91950,San Diego,32.684337,-117.082593,,6073,False,True,False,True
PARKSIDE HEALTH AND WELLNESS CENTER,SNF,SKILLED NURSING FACILITY,444 W LEXINGTON AVE,EL CAJON,92020,San Diego,32.792967,-116.967213,,6073,False,False,False,True
PARKVIEW HOME,HOFA,HOSPICE FACILITY,5788 LYDEN WAY,SAN DIEGO,92120,San Diego,32.784597,-117.073899,,6073,False,False,False,True
PARKWAY ENDOSCOPY CENTER,ASC,SURGICAL CLINIC,"488 E VALLEY PKWY, SUITE 110",ESCONDIDO,92025,San Diego,33.125751,-117.0769365,,6073,False,False,False,True
PARKWAY HILLS NURSING & REHABILITATION,SNF,SKILLED NURSING FACILITY,7760 PARKWAY DR,LA MESA,91942,San Diego,32.775507,-117.0298755,,6073,False,False,False,True
PAUMA ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,"33158 COLE GRADE RD, ROOM NURSE'S OFFICE",PAUMA VALLEY,92061,San Diego,33.315705,-117.0014895,,6073,True,False,False,True
PAUMA HEAD START,COMTYC,PRIMARY CARE CLINIC,"33158 COLE GRADE RD, ROOM MULTIPURPOSE ROOM",PAUMA VALLEY,92061,San Diego,33.315705,-117.0014895,,6073,True,False,False,True
"PEACEFUL PALLIATIVE CARE, INC",HOSPICE,HOSPICE,"8400 MIRAMAR RD, SUITE 243C",SAN DIEGO,92126,San Diego,32.892093,-117.1400175,,6073,False,False,False,True
PENASCO ROAD,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1543 PENASCO RD,EL CAJON,92019,San Diego,32.770062,-116.9263935,,6073,False,False,False,True
"PHYSICIAN'S CHOICE HOSPICE CARE, INC.",HOSPICE,HOSPICE,"3645 RUFFIN RD, SUITE 235",SAN DIEGO,92123,San Diego,32.810085,-117.119025,,6073,False,False,False,True
PIONEER ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,"980 N ASH ST, ROOM POD",ESCONDIDO,92027,San Diego,33.13841464,-117.0723254,,6073,True,False,False,True
PLANNED PARENTHOOD - CHULA VISTA CENTER,COMTYC,PRIMARY CARE CLINIC,1295 BROADWAY,CHULA VISTA,91911,San Diego,32.603958,-117.0777195,,6073,True,False,False,True
PLANNED PARENTHOOD - CITY HEIGHTS CLINIC,COMTYC,PRIMARY CARE CLINIC,"4305 UNIVERSITY AVE, SUITE 350",SAN DIEGO,92105,San Diego,32.749209,-117.101448,,6073,True,False,False,True
PLANNED PARENTHOOD - EL CAJON CLINIC,COMTYC,PRIMARY CARE CLINIC,"1685 E MAIN ST, SUITE 301",EL CAJON,92021,San Diego,32.811075,-116.9187885,,6073,True,False,False,True
PLANNED PARENTHOOD - ESCONDIDO CENTER,COMTYC,PRIMARY CARE CLINIC,347 W MISSION AVE,ESCONDIDO,92025,San Diego,33.12872459,-117.0903026,,6073,True,False,False,True
PLANNED PARENTHOOD - FRANCES TORBERT CENTER,COMTYC,PRIMARY CARE CLINIC,"220 EUCLID AVE, SUITE 30",SAN DIEGO,92114,San Diego,32.706252,-117.0861345,,6073,True,False,False,True
PLANNED PARENTHOOD - ISABELLA CENTER,COMTYC,PRIMARY CARE CLINIC,1964 VIA CENTRE DRIVE,VISTA,92081,San Diego,33.183783,-117.283788,,6073,True,False,False,True
PLANNED PARENTHOOD - KEARNY MESA CENTER,COMTYC,PRIMARY CARE CLINIC,7035 CONVOY CT,SAN DIEGO,92111,San Diego,32.834313,-117.165006,,6073,True,False,False,True
PLANNED PARENTHOOD ASSOCIATION OF SAN DIEGO COUNTY,COMTYC,PRIMARY CARE CLINIC,4575 COLLEGE AVE,SAN DIEGO,92115,San Diego,32.760324,-117.066555,,6073,True,False,False,True
PLANNED PARENTHOOD OF SDRC - FIRST AVENUE CENTER,COMTYC,PRIMARY CARE CLINIC,"2017 1ST AVE, SUITE 301",SAN DIEGO,92101,San Diego,32.726457,-117.1636065,,6073,True,False,False,True
PLANNED PARENTHOOD OF SDRC - SURGICAL SERVICES,COMTYC,PRIMARY CARE CLINIC,"2017 1ST AVE, SUITE 100",SAN DIEGO,92101,San Diego,32.726457,-117.1636065,,6073,True,False,False,True
PLANNED PARENTHOOD/MIRA MESA CLINIC,COMTYC,PRIMARY CARE CLINIC,"10717 CAMINO RUIZ, SUITE 258",SAN DIEGO,92126,San Diego,32.913747,-117.1427805,,6073,True,False,False,True
POMERADO HOSPITAL EXERCISE PHYSIOLOGY DEPARTMENT,UNLICEN,OTHER,"15708 POMERADO RD, SUITE 210",POWAY,92064,San Diego,32.99948678,-117.0580235,,6073,False,False,False,True
POTTER JHS SCHOOL-BASED HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,"1743 RECHE RD, ROOM 90",FALLBROOK,92028,San Diego,33.367723,-117.221876,,6073,True,False,False,True
POWAY ADULT DAY HEALTH CARE CENTER,ADHC,ADULT DAY HEALTH CARE,12250 CROSTHWAITE CIR,POWAY,92064,San Diego,32.93991,-117.0343575,,6073,False,False,False,True
POWAY HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,15632 POMERADO RD,POWAY,92064,San Diego,32.998113,-117.058626,,6073,False,False,False,True
POWAY SURGERY CENTER,ASC,SURGICAL CLINIC,"15611 POMERADO RD, SUITE 220",POWAY,92064,San Diego,32.99705902,-117.05544,,6073,False,False,False,True
PRECISION VASCULAR ACCESS,ASC,SURGICAL CLINIC,"10981 SAN DIEGO MISSION RD, SUITE 112",SAN DIEGO,92108,San Diego,32.784606,-117.1018935,,6073,False,False,False,True
PREGNANCY CARE CLINIC,COMTYC,PRIMARY CARE CLINIC,4130 ALPHA ST,SAN DIEGO,92113,San Diego,32.692365,-117.104724,,6073,True,False,False,True
PREGNANCY RESOURCE CENTER,COMTYC,PRIMARY CARE CLINIC,"1830 HACIENDA DR, SUITE 8",VISTA,92081,San Diego,33.185718,-117.2807145,,6073,True,False,False,True
"PREMIERE SURGERY CENTER, INC.",ASC,SURGICAL CLINIC,700 W EL NORTE PKWY,ESCONDIDO,92026,San Diego,33.146406,-117.102159,,6073,False,False,False,True
PRN,UNLICEN,OTHER,"317 N EL CAMINO REAL, SUITE 210",ENCINITAS,92024,San Diego,33.054543,-117.2604465,,6073,False,False,False,True
PROMAX HOSPICE GROUP,HOSPICE,HOSPICE,"1761 HOTEL CIR S, SUITE 325",SAN DIEGO,92108,San Diego,32.758812,-117.1790595,,6073,False,False,False,True
"PROMISING FUTURES, INC. - AGAPE",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1350 TETON DR,EL CAJON,92021,San Diego,32.826717,-116.960031,,6073,False,False,False,True
"PROMISING FUTURES, INC. - HILLSIDE",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,12960 HA HANA RD,LAKESIDE,92040,San Diego,32.842035,-116.910243,,6073,False,False,False,True
"PROMISING FUTURES, INC. - HOLLY OAKS",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,2819 OAK SHADE LN,RAMONA,92065,San Diego,32.999121,-116.897499,,6073,False,False,False,True
PROMONTORY HOME HEALTH,HHA,HOME HEALTH AGENCY,"225 WEST MADISON AVENUE, SUITE 3",EL CAJON,92020,San Diego,32.800086,-116.964351,,6073,False,False,False,True
"PROVIDENT HOME HEALTHCARE, INC",HHA,HOME HEALTH AGENCY,"7950 SILVERTON AVE, SUITE 114",SAN DIEGO,92126,San Diego,32.891418,-117.150066,,6073,False,False,False,True
PRYME CARE HOSPICE,HOSPICE,HOSPICE,"10620 TREENA ST, SUITE 230",SAN DIEGO,92131,San Diego,32.91134952,-117.1138946,,6073,False,False,False,True
PRYOR STREET GROUP HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,9415 PRYOR DR,SANTEE,92071,San Diego,32.830623,-116.992476,,6073,False,False,False,True
QUALICARE,HHA,HOME HEALTH AGENCY,"2103 S EL CAMINO REAL, SUITE 205",OCEANSIDE,92054,San Diego,33.19024998,-117.328441,,6073,False,False,False,True
RADIANT HOSPICE,HOSPICE,HOSPICE,"7675 DAGGET ST, SUITE 370",SAN DIEGO,92111,San Diego,32.823045,-117.158562,,6073,False,False,False,True
RADY CHILDREN'S HOSPITAL - SAN DIEGO,APH,ACUTE PSYCHIATRIC HOSPITAL,3020 CHILDRENS WAY,SAN DIEGO,92123,San Diego,32.798322,-117.1520235,,6073,False,True,False,True
RADY CHILDREN'S HOSPITAL - SAN DIEGO ESRD,ESRD,CHRONIC DIALYSIS CLINIC,3020 CHILDRENS WAY,SAN DIEGO,92123,San Diego,32.798322,-117.1520235,,6073,False,False,False,True
RADY CHILDREN'S HOSPITAL SAN DIEGO,GACH,GENERAL ACUTE CARE HOSPITAL,3020 CHILDRENS WAY,SAN DIEGO,92123,San Diego,32.798322,-117.1520235,,6073,False,True,True,True
RADY CHILDREN'S HOSPITAL TRANSPLANT,TRANS,GENERAL ACUTE CARE HOSPITAL,3020 CHILDREN'S WAY,SAN DIEGO,92123,San Diego,32.798322,-117.1520235,,6073,False,False,False,True
RAI - FLETCHER PARKWAY - EL CAJON,ESRD/CDC,CHRONIC DIALYSIS CLINIC,858 FLETCHER PKWY,EL CAJON,92020,San Diego,32.80784903,-116.9730305,,6073,False,False,False,True
RAI - MISSION GORGE - SAN DIEGO,ESRD/CDC,CHRONIC DIALYSIS CLINIC,"7007 MISSION GORGE RD, FLOOR 1",SAN DIEGO,92120,San Diego,32.799879,-117.0907065,,6073,False,False,False,True
RAMONA WOMEN'S CLINIC,FREEC,PRIMARY CARE CLINIC,"1530 MAIN ST, SUITE 6",RAMONA,92065,San Diego,33.036624,-116.877033,,6073,True,False,False,True
RANCHO MINERVA MIDDLE SCHOOL,COMTYC,PRIMARY CARE CLINIC,"2245 FOOTHILL DR, ROOM AP OFFICE (VCC)",VISTA,92084,San Diego,33.20411651,-117.204981,,6073,True,False,False,True
RAY HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,8318 RUMSON DR,SANTEE,92071,San Diego,32.84577,-117.022275,,6073,False,False,False,True
RAY M DICKINSON WELLNESS CENTER,COMTYC,PRIMARY CARE CLINIC,425 N DATE ST,ESCONDIDO,92025,San Diego,33.1288784,-117.072122,,6073,True,False,False,True
"RAY OF LIGHT HOSPICE, INC",HOSPICE,HOSPICE,"8400 MIRAMAR RD, SUITE 211A",SAN DIEGO,92126,San Diego,32.892093,-117.1400175,,6073,False,False,False,True
"RBRK HEALTHCARE, LLC",HOSPICE,HOSPICE,"16870 W BERNARDO DR, SUITE 400",SAN DIEGO,92127,San Diego,33.019623,-117.081297,,6073,False,False,False,True
REAL CHOICES CHULA VISTA,FREEC,PRIMARY CARE CLINIC,"355 K ST, SUITE H",CHULA VISTA,91911,San Diego,32.623641,-117.075753,,6073,True,False,False,True
REDWOOD REHABILITATION,OPT/SP,REHABILITATION CLINIC,1151 S REDWOOD ST,ESCONDIDO,92025,San Diego,33.107787,-117.083169,,6073,False,False,False,True
REDWOOD REHABILITATION AGENCY-EXT SITE,UNLICEN,OTHER,7450 OLIVETAS AVE,LA JOLLA,92037,San Diego,32.838147,-117.280908,,6073,False,False,False,True
REDWOOD TERRACE HEALTH CENTER,SNF,SKILLED NURSING FACILITY,710 W 13TH AVE,ESCONDIDO,92025,San Diego,33.106707,-117.0833805,,6073,False,False,False,True
REGINAS COURT,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,10436 REGINAS CT,SANTEE,92071,San Diego,32.853195,-116.969832,,6073,False,False,False,True
REIDY CREEK ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,"2869 N BROADWAY, ROOM FML",ESCONDIDO,92026,San Diego,33.172845,-117.091028,,6073,True,False,False,True
REO VISTA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,6061 BANBURY ST,SAN DIEGO,92139,San Diego,32.670639,-117.059427,,6073,False,False,False,True
"REVERENCE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"380 S MELROSE DR, SUITE 352",VISTA,92081,San Diego,33.191073,-117.253044,,6073,False,False,False,True
RICE FAMILY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,352 L ST,CHULA VISTA,91911,San Diego,32.619366,-117.073674,,6073,True,False,False,True
RICHARD J DONOVAN STATE PRISON DIALYSIS CLINIC,CDC,CHRONIC DIALYSIS CLINIC,480 ALTA RD,SAN DIEGO,92179,San Diego,32.581854,-116.9325405,,6073,False,False,False,True
RICHARD J. DONOVAN CORRECTIONAL FACILITY - CTC,CTC,CORRECTIONAL TREATMENT CENTER,480 ALTA RD,SAN DIEGO,92179,San Diego,32.581854,-116.9325405,,6073,False,False,False,True
RIDGEVIEW SKILLED NURSING FACILITY,SNF,SKILLED NURSING FACILITY,9825 GLEN CENTER DR,SAN DIEGO,92131,San Diego,32.9015125,-117.0890072,,6073,False,False,False,True
RINCON ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,"925 LEHNER AVE, ROOM A2 & A3",ESCONDIDO,92026,San Diego,33.15760134,-117.0828652,,6073,True,False,False,True
RINCON HEAD START,COMTYC,PRIMARY CARE CLINIC,"33509 VALLEY CENTER RD, ROOM HOME BASE ROOM",VALLEY CENTER,92082,San Diego,33.256476,-116.9588745,,6073,True,False,False,True
RIO DRIVE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,12116 GAY RIO DR,LAKESIDE,92040,San Diego,32.83902,-116.92908,,6073,False,False,False,True
"RO HEALTH, LLC",HHA,HOME HEALTH AGENCY,"3880 MURPHY CANYON RD, SUITE 110",SAN DIEGO,92123,San Diego,32.81450402,-117.117598,,6073,False,False,False,True
"SACRED HEART HEALTH CARE PROVIDERS, INC.",HHA,HOME HEALTH AGENCY,758 N 2ND ST,EL CAJON,92021,San Diego,32.80462968,-116.9358379,,6073,False,False,False,True
SAGE IN THE RANCH HOME HEALTH AGENCY INC,HHA,HOME HEALTH AGENCY,"6105 PASEO DELICIAS, SUITE 7A/B",RANCHO SANTA FE,92067,San Diego,33.020172,-117.202482,,6073,False,False,False,True
"SAINT FRANCIS HEALTHCARE, INC.",HHA,HOME HEALTH AGENCY,5119 GARFIELD ST,LA MESA,91941,San Diego,32.77197497,-117.0059321,,6073,False,False,False,True
SAN DIEGO AMERICAN INDIAN HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,2630 1ST AVE,SAN DIEGO,92103,San Diego,32.732874,-117.1641825,,6073,True,False,False,True
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,APH,ACUTE PSYCHIATRIC HOSPITAL,3853 ROSECRANS ST,SAN DIEGO,92110,San Diego,32.753683,-117.202604,,6073,False,True,False,True
"SAN DIEGO DIALYSIS SERVICES, INC.",ESRD/CDC,CHRONIC DIALYSIS CLINIC,303 W 26TH ST,NATIONAL CITY,91950,San Diego,32.659083,-117.104463,,6073,False,False,False,True
"SAN DIEGO DIALYSIS SERVICES, INC.",ESRD/CDC,CHRONIC DIALYSIS CLINIC,2252 VERUS ST,SAN DIEGO,92154,San Diego,32.59449,-117.0865485,,6073,False,False,False,True
"SAN DIEGO DIALYSIS SERVICES, INC.",ESRD/CDC,CHRONIC DIALYSIS CLINIC,"720 GATEWAY CENTER DR, SUITE B",SAN DIEGO,92102,San Diego,32.713659,-117.11475,,6073,False,False,False,True
SAN DIEGO EAST DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,"292 EUCLID AVE, SUITE 100",SAN DIEGO,92114,San Diego,32.707224,-117.0860715,,6073,False,False,False,True
SAN DIEGO ENDOSCOPY CENTER,ASC,SURGICAL CLINIC,"4033 3RD AVE, SUITE 106",SAN DIEGO,92103,San Diego,32.75056987,-117.1626866,,6073,False,False,False,True
SAN DIEGO EYE COR,ASC,SURGICAL CLINIC,3939 3RD AVE,SAN DIEGO,92103,San Diego,32.74905303,-117.1626906,,6073,False,False,False,True
SAN DIEGO FAMILY CARE,COMTYC,PRIMARY CARE CLINIC,7011 LINDA VISTA ROAD,SAN DIEGO,92111,San Diego,32.787729,-117.169038,,6073,True,False,False,True
SAN DIEGO FAMILY CIRCLE ADULT DAY HEALTH CARE,ADHC,ADULT DAY HEALTH CARE,"4428 CONVOY ST, SUITE 288",SAN DIEGO,92111,San Diego,32.82044874,-117.1551184,,6073,False,False,False,True
SAN DIEGO HEALTHCARE CENTER,OPT/SP,REHABILITATION CLINIC,2828 MEADOW LARK DR,SAN DIEGO,92123,San Diego,32.793993,-117.1550115,,6073,False,False,False,True
SAN DIEGO HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"5050 AVENIDA ENCINAS, SUITE 200",CARLSBAD,92008,San Diego,33.132276,-117.328905,,6073,False,False,False,True
"SAN DIEGO HOSPICE CARE, INC",HOSPICE,HOSPICE,"8400 MIRAMAR RD, SUITE 241C",SAN DIEGO,92126,San Diego,32.892093,-117.1400175,,6073,False,False,False,True
SAN DIEGO OUTPATIENT SURGICAL CENTER,ASC,SURGICAL CLINIC,"3939 RUFFIN RD, SUITE 101",SAN DIEGO,92123,San Diego,32.814207,-117.1207305,,6073,False,False,False,True
SAN DIEGO POST-ACUTE CENTER,SNF,SKILLED NURSING FACILITY,1201 S ORANGE AVE,EL CAJON,92020,San Diego,32.779179,-116.963262,,6073,False,False,False,True
SAN DIEGO SKIN INC,ASC,SURGICAL CLINIC,"4150 REGENTS PARK ROW, SUITE 300",LA JOLLA,92037,San Diego,32.873211,-117.217611,,6073,False,False,False,True
SAN DIEGO SOUTH DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,"1220 E PLAZA BLVD, 502",NATIONAL CITY,91950,San Diego,32.67597299,-117.093488,,6073,False,False,False,True
SAN MARCOS DIALYSIS CENTER,ESRD/CDC,CHRONIC DIALYSIS CLINIC,"2135 MONTIEL RD, BUILDING B",SAN MARCOS,92069,San Diego,33.131115,-117.117765,,6073,False,False,False,True
